,episode_scores
628,-206.4636456845708
629,-133.54932449491557
630,-137.71443042088976
631,125.5227141374892
632,-64.9215809864728
633,-0.20382608613665051
634,-0.19926135631703182
635,-71.1831763724207
636,-244.65625915012674
637,-163.17775537573505
638,-106.66013920408065
639,-0.19326765043258767
640,-220.21296459530058
641,-163.17774768184856
642,-63.060600736722904
643,-220.212926607832
644,-163.17775864861667
645,-73.55055815923434
646,-89.4006579652744
647,-93.15942769982738
648,-133.5503428042303
649,-157.35790239283915
650,-103.33549398140353
651,-163.17773848340534
652,-220.21294780648438
653,-244.65628729402087
654,-133.54924059921058
655,-151.93792296299918
656,-165.2173582114362
657,-103.334566799909
658,-26.083614831059666
659,-0.21111212659664388
660,-137.7168900835987
661,125.5227277543871
662,-178.59270678523418
663,62.6643125716281
664,62.664074617022266
665,-78.76389196773755
666,125.52273762070007
667,125.52273511656959
668,-235.92347727260912
669,-68.96457683609792
670,62.66424028623043
671,-0.2103847136124246
672,125.52268065079487
673,-235.92347401269785
674,-68.96458783189122
675,-238.04907935226464
676,-157.35643245448912
677,125.52270870609905
678,-173.8989037088304
679,62.66419917768414
680,125.52271077017875
681,-0.21057145697164953
682,-100.2198384524921
683,125.52270413854941
684,-209.73724923688263
685,-0.21086322053816514
686,-127.13762545616015
687,-264.21213057563574
688,-90.0152816667179
689,-120.21786857347858
690,-151.93955174348287
691,-238.04978122399783
692,-254.055588209393
693,122.03224899948077
694,-0.19379874277786108
695,62.66422252103739
696,122.03226824689884
697,125.52266422331098
698,-132.21719498403144
699,125.52272624015745
700,125.5227459238835
701,-116.00219932125681
702,125.52274409312109
703,-0.21216466058911504
704,-0.20096064933118013
705,-116.00217001521055
706,125.52269020900766
707,-0.21198628028575642
708,-134.91101034887024
709,183.14457733726397
710,-49.1096178974416
711,-0.20599786622504296
712,-49.10963310825814
713,125.52272742914265
714,-146.87794767558623
715,-137.71605117929926
716,-206.46358808921718
717,125.52272175796733
718,-71.18543154161202
719,-88.21589797575933
720,-0.19725117367183742
721,-284.08035555499583
722,-0.21049423494578084
723,122.03225375886979
724,-244.65606139459007
725,125.52270681593545
726,-0.18214778209836224
727,-146.88314158099385
728,62.66431450152197
729,-29.932450878211696
730,-157.35700239763833
731,-326.1350200383603
732,-116.00001491092439
733,-200.21199691147194
734,-95.85818584570752
735,-400.2043269234155
736,-125.9311771430396
737,-0.21042539039721814
738,-112.07381382915045
739,125.52274036021575
740,-49.10963117057344
741,-77.41143704405502
742,125.52273068939243
743,125.5227089825468
744,125.5227401399955
745,62.66421747037883
746,62.6642843215805
747,125.5227327269944
748,-49.10957236674794
749,125.52275106198393
750,-151.9381217571087
751,62.66424400466477
752,125.52275430092455
753,125.52275430092455
754,125.52275430092455
755,125.52275430092455
756,125.52275430092455
757,125.52275430092455
758,125.52275430092455
759,125.52275430092455
760,125.52275430092455
761,125.52275430092455
762,125.52275430092455
763,125.52275430092455
764,125.52275430092455
765,125.52275430092455
766,125.52275430092455
767,125.52275430092455
768,125.52275430092455
769,125.52275430092455
770,125.52275430092455
771,125.52275430092455
772,125.52275430092455
773,125.52275430092455
774,125.52275430092455
775,125.52275430092455
776,125.52275430092455
777,125.52275430092455
778,125.52275430092455
779,125.52275430092455
780,125.52275430092455
781,125.52275430092455
782,125.52275430092455
783,125.52275430092455
784,125.52275430092455
785,125.52275430092455
786,125.52275430092455
787,125.52275430092455
788,125.52275430092455
789,125.52275430092455
790,125.52275430092455
791,125.52275430092455
792,125.52275430092455
793,125.52275430092455
794,125.52275430092455
795,125.52275430092455
796,125.52275430092455
797,125.52275430092455
798,125.52275430092455
799,125.52275430092455
800,125.52275430092455
801,125.52275430092455
802,125.52275430092455
803,125.52275430092455
804,125.52275430092455
805,125.52275430092455
806,125.52275430092455
807,125.52275430092455
808,125.52275430092455
809,125.52275430092455
810,125.52275430092455
811,125.52275430092455
812,125.52275430092455
813,125.52275430092455
814,125.52275430092455
815,125.52275430092455
816,125.52275430092455
817,125.52275430092455
818,125.52275430092455
